=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     df_m-weka.filters.unsupervised.attribute.Remove-R2
Instances:    144908
Attributes:   14
              HORA
              CHOQUE_CON
              TIPO LUGAR
              GRAVEDAD
              TIPO PERSONA
              EDAD
              SEXO
              LOCALIDAD
              LATITUD
              LONGITUD
              PERSONAS IMPLICADAS
              DIA_SEMANA
              LLUVIA
              RADIACION
Test mode:    split 80.0% train, remainder test

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 33.93 seconds


=== Classifier model for training split (115926 instances) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities
=== Predictions on test split ===

inst#,actual,predicted,error,prediction
23738,1:'Solo Da̱os',1:Solo Da̱os,,0.92
23739,1:'Solo Da̱os',1:Solo Da̱os,,0.74
23740,2:'Con Heridos',2:Con Heridos,,0.98
23741,2:'Con Heridos',2:Con Heridos,,0.966
23742,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23743,1:'Solo Da̱os',1:Solo Da̱os,,0.978
23744,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23745,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23746,1:'Solo Da̱os',1:Solo Da̱os,,0.94
23747,1:'Solo Da̱os',1:Solo Da̱os,,0.92
23748,1:'Solo Da̱os',1:Solo Da̱os,,0.87
23749,2:'Con Heridos',2:Con Heridos,,0.87
23750,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23751,1:'Solo Da̱os',1:Solo Da̱os,,1
23752,2:'Con Heridos',1:Solo Da̱os,+,0.97
23753,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23754,1:'Solo Da̱os',1:Solo Da̱os,,0.88
23755,2:'Con Heridos',2:Con Heridos,,0.69
23756,1:'Solo Da̱os',1:Solo Da̱os,,0.807
23757,1:'Solo Da̱os',1:Solo Da̱os,,0.77
23758,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23759,2:'Con Heridos',1:Solo Da̱os,+,0.75
23760,1:'Solo Da̱os',1:Solo Da̱os,,0.83
23761,1:'Solo Da̱os',2:Con Heridos,+,0.87
23762,2:'Con Heridos',1:Solo Da̱os,+,0.78
23763,2:'Con Heridos',2:Con Heridos,,0.96
23764,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23765,1:'Solo Da̱os',1:Solo Da̱os,,0.66
23766,1:'Solo Da̱os',1:Solo Da̱os,,0.92
23767,1:'Solo Da̱os',1:Solo Da̱os,,0.86
23768,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23769,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23770,1:'Solo Da̱os',1:Solo Da̱os,,0.93
23771,1:'Solo Da̱os',1:Solo Da̱os,,0.79
23772,1:'Solo Da̱os',1:Solo Da̱os,,0.917
23773,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23774,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23775,1:'Solo Da̱os',1:Solo Da̱os,,0.87
23776,2:'Con Heridos',2:Con Heridos,,0.95
23777,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23778,1:'Solo Da̱os',1:Solo Da̱os,,1
23779,1:'Solo Da̱os',1:Solo Da̱os,,0.82
23780,1:'Solo Da̱os',1:Solo Da̱os,,0.93
23781,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23782,2:'Con Heridos',2:Con Heridos,,0.8
23783,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23784,2:'Con Heridos',2:Con Heridos,,0.851
23785,1:'Solo Da̱os',1:Solo Da̱os,,0.76
23786,1:'Solo Da̱os',1:Solo Da̱os,,0.82
23787,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23788,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23789,2:'Con Heridos',2:Con Heridos,,0.993
23790,1:'Solo Da̱os',1:Solo Da̱os,,0.95
23791,2:'Con Heridos',1:Solo Da̱os,+,0.98
23792,1:'Solo Da̱os',1:Solo Da̱os,,0.93
23793,2:'Con Heridos',2:Con Heridos,,0.64
23794,2:'Con Heridos',2:Con Heridos,,0.74
23795,1:'Solo Da̱os',2:Con Heridos,+,0.537
23796,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23797,1:'Solo Da̱os',1:Solo Da̱os,,0.89
23798,2:'Con Heridos',2:Con Heridos,,0.53
23799,1:'Solo Da̱os',1:Solo Da̱os,,0.5
23800,1:'Solo Da̱os',1:Solo Da̱os,,0.9
23801,3:'Con Muertos',3:Con Muertos,,0.65
23802,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23803,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23804,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23805,2:'Con Heridos',1:Solo Da̱os,+,0.74
23806,1:'Solo Da̱os',1:Solo Da̱os,,1
23807,1:'Solo Da̱os',1:Solo Da̱os,,0.887
23808,2:'Con Heridos',1:Solo Da̱os,+,0.87
23809,1:'Solo Da̱os',1:Solo Da̱os,,0.955
23810,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23811,1:'Solo Da̱os',1:Solo Da̱os,,0.92
23812,2:'Con Heridos',2:Con Heridos,,0.95
23813,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23814,2:'Con Heridos',2:Con Heridos,,0.902
23815,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23816,1:'Solo Da̱os',1:Solo Da̱os,,0.95
23817,2:'Con Heridos',1:Solo Da̱os,+,0.88
23818,2:'Con Heridos',1:Solo Da̱os,+,0.563
23819,2:'Con Heridos',2:Con Heridos,,0.65
23820,1:'Solo Da̱os',1:Solo Da̱os,,0.74
23821,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23822,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23823,2:'Con Heridos',2:Con Heridos,,0.892
23824,1:'Solo Da̱os',1:Solo Da̱os,,0.87
23825,1:'Solo Da̱os',1:Solo Da̱os,,1
23826,1:'Solo Da̱os',1:Solo Da̱os,,0.95
23827,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23828,1:'Solo Da̱os',1:Solo Da̱os,,0.915
23829,2:'Con Heridos',2:Con Heridos,,0.864
23830,1:'Solo Da̱os',1:Solo Da̱os,,0.852
23831,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23832,1:'Solo Da̱os',1:Solo Da̱os,,0.93
23833,1:'Solo Da̱os',1:Solo Da̱os,,0.9
23834,1:'Solo Da̱os',1:Solo Da̱os,,0.93
23835,3:'Con Muertos',1:Solo Da̱os,+,0.75
23836,1:'Solo Da̱os',1:Solo Da̱os,,1
23837,1:'Solo Da̱os',1:Solo Da̱os,,0.887
23838,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23839,1:'Solo Da̱os',1:Solo Da̱os,,0.89
23840,1:'Solo Da̱os',1:Solo Da̱os,,0.8
23841,2:'Con Heridos',1:Solo Da̱os,+,0.53
23842,1:'Solo Da̱os',1:Solo Da̱os,,0.806
23843,1:'Solo Da̱os',1:Solo Da̱os,,0.95
23844,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23845,1:'Solo Da̱os',1:Solo Da̱os,,0.86
23846,2:'Con Heridos',2:Con Heridos,,0.578
23847,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23848,1:'Solo Da̱os',2:Con Heridos,+,0.7
23849,2:'Con Heridos',2:Con Heridos,,0.93
23850,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23851,1:'Solo Da̱os',1:Solo Da̱os,,0.93
23852,2:'Con Heridos',2:Con Heridos,,1
23853,1:'Solo Da̱os',1:Solo Da̱os,,0.94
23854,2:'Con Heridos',2:Con Heridos,,0.927
23855,2:'Con Heridos',2:Con Heridos,,0.605
23856,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23857,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23858,2:'Con Heridos',2:Con Heridos,,0.98
23859,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23860,1:'Solo Da̱os',1:Solo Da̱os,,1
23861,1:'Solo Da̱os',1:Solo Da̱os,,0.86
23862,1:'Solo Da̱os',1:Solo Da̱os,,0.94
23863,1:'Solo Da̱os',1:Solo Da̱os,,0.92
23864,2:'Con Heridos',2:Con Heridos,,1
23865,1:'Solo Da̱os',1:Solo Da̱os,,0.792
23866,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23867,1:'Solo Da̱os',1:Solo Da̱os,,0.82
23868,2:'Con Heridos',2:Con Heridos,,0.918
23869,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23870,2:'Con Heridos',2:Con Heridos,,0.722
23871,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23872,2:'Con Heridos',1:Solo Da̱os,+,0.77
23873,2:'Con Heridos',2:Con Heridos,,0.663
23874,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23875,2:'Con Heridos',2:Con Heridos,,0.83
23876,1:'Solo Da̱os',1:Solo Da̱os,,0.81
23877,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23878,1:'Solo Da̱os',1:Solo Da̱os,,1
23879,2:'Con Heridos',2:Con Heridos,,0.723
23880,2:'Con Heridos',2:Con Heridos,,0.88
23881,1:'Solo Da̱os',1:Solo Da̱os,,0.71
23882,2:'Con Heridos',2:Con Heridos,,0.65
23883,2:'Con Heridos',1:Solo Da̱os,+,0.526
23884,1:'Solo Da̱os',2:Con Heridos,+,0.94
23885,2:'Con Heridos',2:Con Heridos,,0.66
23886,1:'Solo Da̱os',1:Solo Da̱os,,0.86
23887,1:'Solo Da̱os',1:Solo Da̱os,,0.77
23888,2:'Con Heridos',2:Con Heridos,,0.832
23889,2:'Con Heridos',2:Con Heridos,,0.835
23890,1:'Solo Da̱os',1:Solo Da̱os,,1
23891,2:'Con Heridos',2:Con Heridos,,0.75
23892,2:'Con Heridos',2:Con Heridos,,1
23893,2:'Con Heridos',2:Con Heridos,,0.695
23894,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23895,2:'Con Heridos',1:Solo Da̱os,+,0.97
23896,1:'Solo Da̱os',1:Solo Da̱os,,0.9
23897,1:'Solo Da̱os',1:Solo Da̱os,,0.954
23898,1:'Solo Da̱os',1:Solo Da̱os,,0.705
23899,2:'Con Heridos',2:Con Heridos,,0.9
23900,2:'Con Heridos',2:Con Heridos,,0.921
23901,1:'Solo Da̱os',1:Solo Da̱os,,0.768
23902,2:'Con Heridos',2:Con Heridos,,0.88
23903,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23904,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23905,2:'Con Heridos',2:Con Heridos,,0.726
23906,1:'Solo Da̱os',1:Solo Da̱os,,0.93
23907,1:'Solo Da̱os',1:Solo Da̱os,,0.84
23908,1:'Solo Da̱os',1:Solo Da̱os,,0.87
23909,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23910,1:'Solo Da̱os',1:Solo Da̱os,,0.93
23911,2:'Con Heridos',1:Solo Da̱os,+,0.85
23912,1:'Solo Da̱os',1:Solo Da̱os,,0.74
23913,1:'Solo Da̱os',1:Solo Da̱os,,0.82
23914,1:'Solo Da̱os',1:Solo Da̱os,,0.94
23915,1:'Solo Da̱os',1:Solo Da̱os,,0.74
23916,1:'Solo Da̱os',1:Solo Da̱os,,0.94
23917,1:'Solo Da̱os',1:Solo Da̱os,,1
23918,1:'Solo Da̱os',1:Solo Da̱os,,0.73
23919,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23920,1:'Solo Da̱os',1:Solo Da̱os,,0.948
23921,1:'Solo Da̱os',1:Solo Da̱os,,0.71
23922,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23923,1:'Solo Da̱os',1:Solo Da̱os,,0.89
23924,1:'Solo Da̱os',1:Solo Da̱os,,0.89
23925,2:'Con Heridos',2:Con Heridos,,0.91
23926,2:'Con Heridos',2:Con Heridos,,1
23927,2:'Con Heridos',2:Con Heridos,,0.88
23928,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23929,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23930,1:'Solo Da̱os',1:Solo Da̱os,,0.8
23931,1:'Solo Da̱os',1:Solo Da̱os,,0.849
23932,1:'Solo Da̱os',1:Solo Da̱os,,0.87
23933,1:'Solo Da̱os',1:Solo Da̱os,,0.794
23934,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23935,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23936,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23937,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23938,1:'Solo Da̱os',1:Solo Da̱os,,1
23939,1:'Solo Da̱os',1:Solo Da̱os,,0.86
23940,1:'Solo Da̱os',1:Solo Da̱os,,0.88
23941,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23942,1:'Solo Da̱os',1:Solo Da̱os,,0.95
23943,2:'Con Heridos',1:Solo Da̱os,+,0.89
23944,2:'Con Heridos',2:Con Heridos,,0.87
23945,1:'Solo Da̱os',1:Solo Da̱os,,0.94
23946,3:'Con Muertos',1:Solo Da̱os,+,0.91
23947,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23948,2:'Con Heridos',1:Solo Da̱os,+,0.97
23949,2:'Con Heridos',2:Con Heridos,,0.98
23950,1:'Solo Da̱os',1:Solo Da̱os,,0.94
23951,1:'Solo Da̱os',1:Solo Da̱os,,0.88
23952,2:'Con Heridos',1:Solo Da̱os,+,0.72
23953,1:'Solo Da̱os',1:Solo Da̱os,,0.95
23954,1:'Solo Da̱os',1:Solo Da̱os,,0.802
23955,1:'Solo Da̱os',1:Solo Da̱os,,0.965
23956,2:'Con Heridos',1:Solo Da̱os,+,0.67
23957,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23958,1:'Solo Da̱os',1:Solo Da̱os,,0.97
23959,1:'Solo Da̱os',1:Solo Da̱os,,0.92
23960,1:'Solo Da̱os',1:Solo Da̱os,,0.79
23961,2:'Con Heridos',1:Solo Da̱os,+,0.88
23962,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23963,1:'Solo Da̱os',1:Solo Da̱os,,0.9
23964,2:'Con Heridos',1:Solo Da̱os,+,0.94
23965,2:'Con Heridos',1:Solo Da̱os,+,0.739
23966,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23967,1:'Solo Da̱os',1:Solo Da̱os,,0.99
23968,2:'Con Heridos',2:Con Heridos,,0.77
23969,2:'Con Heridos',2:Con Heridos,,0.747
23970,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23971,2:'Con Heridos',2:Con Heridos,,0.894
23972,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23973,1:'Solo Da̱os',1:Solo Da̱os,,0.95
23974,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23975,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23976,1:'Solo Da̱os',1:Solo Da̱os,,0.79
23977,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23978,2:'Con Heridos',2:Con Heridos,,0.965
23979,1:'Solo Da̱os',1:Solo Da̱os,,0.846
23980,1:'Solo Da̱os',1:Solo Da̱os,,0.98
23981,1:'Solo Da̱os',2:Con Heridos,+,0.817
23982,1:'Solo Da̱os',1:Solo Da̱os,,0.85
23983,1:'Solo Da̱os',1:Solo Da̱os,,0.96
23984,1:'Solo Da̱os',1:Solo Da̱os,,0.94
23985,1:'Solo Da̱os',1:Solo Da̱os,,0.78
23986,2:'Con Heridos',2:Con Heridos,,0.603
23987,1:'Solo Da̱os',1:Solo Da̱os,,0.831
23988,2:'Con Heridos',2:Con Heridos,,0.95
23989,1:'Solo Da̱os',2:Con Heridos,+,0.69
23990,1:'Solo Da̱os',1:Solo Da̱os,,0.9
23991,2:'Con Heridos',2:Con Heridos,,0.86
23992,1:'Solo Da̱os',1:Solo Da̱os,,1
23993,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23994,1:'Solo Da̱os',1:Solo Da̱os,,0.959
23995,2:'Con Heridos',1:Solo Da̱os,+,0.99
23996,1:'Solo Da̱os',1:Solo Da̱os,,0.9
23997,2:'Con Heridos',2:Con Heridos,,0.75
23998,1:'Solo Da̱os',1:Solo Da̱os,,0.91
23999,2:'Con Heridos',2:Con Heridos,,1
24000,1:'Solo Da̱os',1:Solo Da̱os,,0.96
24001,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24002,2:'Con Heridos',2:Con Heridos,,0.971
24003,2:'Con Heridos',2:Con Heridos,,0.973
24004,2:'Con Heridos',2:Con Heridos,,0.89
24005,1:'Solo Da̱os',1:Solo Da̱os,,0.97
24006,1:'Solo Da̱os',1:Solo Da̱os,,0.886
24007,2:'Con Heridos',2:Con Heridos,,0.81
24008,1:'Solo Da̱os',1:Solo Da̱os,,0.94
24009,1:'Solo Da̱os',1:Solo Da̱os,,1
24010,1:'Solo Da̱os',1:Solo Da̱os,,0.9
24011,1:'Solo Da̱os',1:Solo Da̱os,,0.97
24012,2:'Con Heridos',1:Solo Da̱os,+,0.552
24013,2:'Con Heridos',1:Solo Da̱os,+,0.578
24014,1:'Solo Da̱os',1:Solo Da̱os,,0.85
24015,1:'Solo Da̱os',1:Solo Da̱os,,1
24016,1:'Solo Da̱os',1:Solo Da̱os,,0.7
24017,1:'Solo Da̱os',1:Solo Da̱os,,0.99
24018,1:'Solo Da̱os',1:Solo Da̱os,,0.9
24019,2:'Con Heridos',1:Solo Da̱os,+,0.651
24020,1:'Solo Da̱os',1:Solo Da̱os,,0.97
24021,1:'Solo Da̱os',1:Solo Da̱os,,0.984
24022,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24023,2:'Con Heridos',2:Con Heridos,,0.87
24024,2:'Con Heridos',2:Con Heridos,,0.92
24025,2:'Con Heridos',2:Con Heridos,,0.78
24026,2:'Con Heridos',1:Solo Da̱os,+,0.97
24027,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24028,1:'Solo Da̱os',1:Solo Da̱os,,0.84
24029,1:'Solo Da̱os',1:Solo Da̱os,,0.91
24030,2:'Con Heridos',2:Con Heridos,,0.99
24031,2:'Con Heridos',1:Solo Da̱os,+,0.59
24032,1:'Solo Da̱os',1:Solo Da̱os,,0.96
24033,1:'Solo Da̱os',1:Solo Da̱os,,1
24034,2:'Con Heridos',2:Con Heridos,,0.8
24035,1:'Solo Da̱os',1:Solo Da̱os,,0.9
24036,1:'Solo Da̱os',1:Solo Da̱os,,0.637
24037,1:'Solo Da̱os',1:Solo Da̱os,,0.89
24038,2:'Con Heridos',2:Con Heridos,,0.85
24039,3:'Con Muertos',3:Con Muertos,,0.7
24040,1:'Solo Da̱os',1:Solo Da̱os,,0.94
24041,1:'Solo Da̱os',1:Solo Da̱os,,0.98
24042,1:'Solo Da̱os',1:Solo Da̱os,,0.898
24043,1:'Solo Da̱os',1:Solo Da̱os,,1
24044,2:'Con Heridos',2:Con Heridos,,0.773
24045,1:'Solo Da̱os',1:Solo Da̱os,,0.91
24046,1:'Solo Da̱os',1:Solo Da̱os,,0.92
24047,2:'Con Heridos',2:Con Heridos,,0.57
24048,1:'Solo Da̱os',1:Solo Da̱os,,0.89
24049,2:'Con Heridos',1:Solo Da̱os,+,0.88
24050,1:'Solo Da̱os',1:Solo Da̱os,,0.917
24051,1:'Solo Da̱os',1:Solo Da̱os,,0.82
24052,1:'Solo Da̱os',1:Solo Da̱os,,0.94
24053,2:'Con Heridos',2:Con Heridos,,0.599
24054,1:'Solo Da̱os',1:Solo Da̱os,,0.98
24055,1:'Solo Da̱os',1:Solo Da̱os,,0.9
24056,1:'Solo Da̱os',1:Solo Da̱os,,0.91
24057,1:'Solo Da̱os',1:Solo Da̱os,,0.98
24058,2:'Con Heridos',2:Con Heridos,,0.54
24059,1:'Solo Da̱os',1:Solo Da̱os,,0.92
24060,1:'Solo Da̱os',1:Solo Da̱os,,0.92
24061,1:'Solo Da̱os',1:Solo Da̱os,,0.9
24062,1:'Solo Da̱os',1:Solo Da̱os,,0.99
24063,1:'Solo Da̱os',1:Solo Da̱os,,0.97
24064,1:'Solo Da̱os',1:Solo Da̱os,,0.75
24065,1:'Solo Da̱os',1:Solo Da̱os,,0.98
24066,1:'Solo Da̱os',1:Solo Da̱os,,0.97
24067,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24068,1:'Solo Da̱os',1:Solo Da̱os,,0.92
24069,2:'Con Heridos',2:Con Heridos,,0.85
24070,1:'Solo Da̱os',1:Solo Da̱os,,0.72
24071,1:'Solo Da̱os',1:Solo Da̱os,,1
24072,1:'Solo Da̱os',1:Solo Da̱os,,0.96
24073,1:'Solo Da̱os',1:Solo Da̱os,,0.73
24074,1:'Solo Da̱os',1:Solo Da̱os,,0.94
24075,1:'Solo Da̱os',1:Solo Da̱os,,0.92
24076,1:'Solo Da̱os',1:Solo Da̱os,,0.99
24077,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24078,1:'Solo Da̱os',1:Solo Da̱os,,0.99
24079,1:'Solo Da̱os',1:Solo Da̱os,,0.91
24080,1:'Solo Da̱os',1:Solo Da̱os,,0.627
24081,2:'Con Heridos',2:Con Heridos,,1
24082,2:'Con Heridos',2:Con Heridos,,0.81
24083,1:'Solo Da̱os',2:Con Heridos,+,0.51
24084,1:'Solo Da̱os',1:Solo Da̱os,,0.96
24085,1:'Solo Da̱os',1:Solo Da̱os,,0.91
24086,1:'Solo Da̱os',1:Solo Da̱os,,0.97
24087,1:'Solo Da̱os',1:Solo Da̱os,,0.96
24088,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24089,2:'Con Heridos',2:Con Heridos,,0.76
24090,2:'Con Heridos',2:Con Heridos,,0.69
24091,2:'Con Heridos',1:Solo Da̱os,+,0.7
24092,1:'Solo Da̱os',1:Solo Da̱os,,0.88
24093,1:'Solo Da̱os',1:Solo Da̱os,,0.98
24094,2:'Con Heridos',1:Solo Da̱os,+,0.53
24095,1:'Solo Da̱os',1:Solo Da̱os,,0.89
24096,1:'Solo Da̱os',1:Solo Da̱os,,1
24097,2:'Con Heridos',1:Solo Da̱os,+,0.89
24098,2:'Con Heridos',2:Con Heridos,,0.913
24099,1:'Solo Da̱os',1:Solo Da̱os,,0.83
24100,2:'Con Heridos',2:Con Heridos,,0.927
24101,1:'Solo Da̱os',1:Solo Da̱os,,0.84
24102,1:'Solo Da̱os',1:Solo Da̱os,,0.786
24103,1:'Solo Da̱os',1:Solo Da̱os,,0.87
24104,2:'Con Heridos',2:Con Heridos,,0.681
24105,2:'Con Heridos',2:Con Heridos,,0.648
24106,1:'Solo Da̱os',1:Solo Da̱os,,0.99
24107,1:'Solo Da̱os',1:Solo Da̱os,,0.75
24108,1:'Solo Da̱os',1:Solo Da̱os,,0.99
24109,1:'Solo Da̱os',1:Solo Da̱os,,0.62
24110,1:'Solo Da̱os',1:Solo Da̱os,,0.97
24111,1:'Solo Da̱os',1:Solo Da̱os,,0.87
24112,1:'Solo Da̱os',1:Solo Da̱os,,0.97
24113,2:'Con Heridos',2:Con Heridos,,0.95
24114,2:'Con Heridos',1:Solo Da̱os,+,0.92
24115,2:'Con Heridos',2:Con Heridos,,0.68
24116,1:'Solo Da̱os',1:Solo Da̱os,,0.89
24117,1:'Solo Da̱os',1:Solo Da̱os,,0.99
24118,1:'Solo Da̱os',1:Solo Da̱os,,0.579
24119,1:'Solo Da̱os',1:Solo Da̱os,,0.88
24120,1:'Solo Da̱os',1:Solo Da̱os,,0.96
24121,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24122,1:'Solo Da̱os',1:Solo Da̱os,,0.909
24123,1:'Solo Da̱os',1:Solo Da̱os,,0.94
24124,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24125,2:'Con Heridos',1:Solo Da̱os,+,0.951
24126,1:'Solo Da̱os',1:Solo Da̱os,,0.925
24127,1:'Solo Da̱os',1:Solo Da̱os,,0.67
24128,1:'Solo Da̱os',1:Solo Da̱os,,0.93
24129,1:'Solo Da̱os',1:Solo Da̱os,,1
24130,1:'Solo Da̱os',1:Solo Da̱os,,0.78
24131,1:'Solo Da̱os',1:Solo Da̱os,,0.99
24132,2:'Con Heridos',2:Con Heridos,,0.94
24133,1:'Solo Da̱os',1:Solo Da̱os,,0.98
24134,1:'Solo Da̱os',1:Solo Da̱os,,0.93
24135,1:'Solo Da̱os',1:Solo Da̱os,,0.89
24136,1:'Solo Da̱os',1:Solo Da̱os,,0.792
24137,1:'Solo Da̱os',1:Solo Da̱os,,0.905
24138,1:'Solo Da̱os',1:Solo Da̱os,,0.82
24139,1:'Solo Da̱os',1:Solo Da̱os,,0.98
24140,1:'Solo Da̱os',1:Solo Da̱os,,0.98
24141,2:'Con Heridos',1:Solo Da̱os,+,0.5
24142,1:'Solo Da̱os',1:Solo Da̱os,,0.95
24143,1:'Solo Da̱os',1:Solo Da̱os,,0.93
24144,1:'Solo Da̱os',1:Solo Da̱os,,0.872
24145,1:'Solo Da̱os',1:Solo Da̱os,,0.684
24146,1:'Solo Da̱os',1:Solo Da̱os,,0.84
24147,2:'Con Heridos',2:Con Heridos,,1
