=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     df_meteo_cluster-weka.filters.unsupervised.attribute.Remove-R1,4,12,14-15
Instances:    144908
Attributes:   10
              HORA
              CLASE SINIESTRO
              TIPO LUGAR
              GRAVEDAD
              TIPO PERSONA
              SEXO
              PERSONAS IMPLICADAS
              DIA_SEMANA
              LLUVIA
              Cluster
Test mode:    split 80.0% train, remainder test

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 19.18 seconds


=== Classifier model for training split (115926 instances) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities
=== Predictions on test split ===

inst#,actual,predicted,error,prediction
8452,1:'Solo Da̱os',1:Solo Da̱os,,0.936
8453,1:'Solo Da̱os',1:Solo Da̱os,,0.885
8454,1:'Solo Da̱os',1:Solo Da̱os,,0.833
8455,2:'Con Heridos',2:Con Heridos,,1
8456,1:'Solo Da̱os',1:Solo Da̱os,,0.946
8457,2:'Con Heridos',1:Solo Da̱os,+,0.692
8458,1:'Solo Da̱os',2:Con Heridos,+,0.475
8459,2:'Con Heridos',1:Solo Da̱os,+,0.689
8460,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8461,1:'Solo Da̱os',1:Solo Da̱os,,0.867
8462,3:'Con Muertos',2:Con Heridos,+,0.544
8463,1:'Solo Da̱os',1:Solo Da̱os,,0.934
8464,2:'Con Heridos',2:Con Heridos,,0.998
8465,2:'Con Heridos',2:Con Heridos,,0.501
8466,1:'Solo Da̱os',1:Solo Da̱os,,0.957
8467,1:'Solo Da̱os',1:Solo Da̱os,,0.948
8468,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8469,1:'Solo Da̱os',1:Solo Da̱os,,0.875
8470,1:'Solo Da̱os',1:Solo Da̱os,,0.925
8471,2:'Con Heridos',2:Con Heridos,,0.852
8472,2:'Con Heridos',2:Con Heridos,,1
8473,1:'Solo Da̱os',1:Solo Da̱os,,0.84
8474,2:'Con Heridos',1:Solo Da̱os,+,0.817
8475,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8476,1:'Solo Da̱os',1:Solo Da̱os,,0.919
8477,2:'Con Heridos',2:Con Heridos,,0.631
8478,1:'Solo Da̱os',1:Solo Da̱os,,0.705
8479,2:'Con Heridos',2:Con Heridos,,1
8480,1:'Solo Da̱os',1:Solo Da̱os,,0.846
8481,2:'Con Heridos',1:Solo Da̱os,+,0.951
8482,1:'Solo Da̱os',1:Solo Da̱os,,0.835
8483,1:'Solo Da̱os',1:Solo Da̱os,,0.857
8484,1:'Solo Da̱os',1:Solo Da̱os,,0.825
8485,1:'Solo Da̱os',1:Solo Da̱os,,0.925
8486,1:'Solo Da̱os',1:Solo Da̱os,,0.899
8487,1:'Solo Da̱os',1:Solo Da̱os,,0.917
8488,2:'Con Heridos',2:Con Heridos,,0.507
8489,2:'Con Heridos',2:Con Heridos,,1
8490,2:'Con Heridos',2:Con Heridos,,0.635
8491,2:'Con Heridos',2:Con Heridos,,0.935
8492,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8493,1:'Solo Da̱os',1:Solo Da̱os,,0.774
8494,2:'Con Heridos',1:Solo Da̱os,+,0.758
8495,1:'Solo Da̱os',2:Con Heridos,+,0.682
8496,2:'Con Heridos',2:Con Heridos,,1
8497,1:'Solo Da̱os',1:Solo Da̱os,,0.912
8498,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8499,1:'Solo Da̱os',1:Solo Da̱os,,0.915
8500,2:'Con Heridos',1:Solo Da̱os,+,0.84
8501,1:'Solo Da̱os',1:Solo Da̱os,,0.758
8502,1:'Solo Da̱os',1:Solo Da̱os,,0.962
8503,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8504,2:'Con Heridos',2:Con Heridos,,1
8505,1:'Solo Da̱os',1:Solo Da̱os,,0.913
8506,2:'Con Heridos',2:Con Heridos,,0.554
8507,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8508,2:'Con Heridos',2:Con Heridos,,0.588
8509,1:'Solo Da̱os',1:Solo Da̱os,,0.941
8510,1:'Solo Da̱os',1:Solo Da̱os,,0.912
8511,1:'Solo Da̱os',1:Solo Da̱os,,0.957
8512,1:'Solo Da̱os',1:Solo Da̱os,,1
8513,1:'Solo Da̱os',1:Solo Da̱os,,0.922
8514,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8515,1:'Solo Da̱os',1:Solo Da̱os,,0.821
8516,1:'Solo Da̱os',1:Solo Da̱os,,0.944
8517,1:'Solo Da̱os',1:Solo Da̱os,,0.692
8518,1:'Solo Da̱os',1:Solo Da̱os,,0.923
8519,1:'Solo Da̱os',1:Solo Da̱os,,0.919
8520,2:'Con Heridos',2:Con Heridos,,0.586
8521,1:'Solo Da̱os',1:Solo Da̱os,,0.857
8522,2:'Con Heridos',2:Con Heridos,,0.736
8523,2:'Con Heridos',1:Solo Da̱os,+,0.906
8524,1:'Solo Da̱os',1:Solo Da̱os,,0.791
8525,1:'Solo Da̱os',1:Solo Da̱os,,0.886
8526,2:'Con Heridos',2:Con Heridos,,0.967
8527,1:'Solo Da̱os',1:Solo Da̱os,,0.904
8528,1:'Solo Da̱os',1:Solo Da̱os,,0.764
8529,2:'Con Heridos',2:Con Heridos,,0.854
8530,1:'Solo Da̱os',1:Solo Da̱os,,0.823
8531,2:'Con Heridos',2:Con Heridos,,0.893
8532,1:'Solo Da̱os',1:Solo Da̱os,,0.936
8533,1:'Solo Da̱os',2:Con Heridos,+,0.689
8534,2:'Con Heridos',2:Con Heridos,,0.843
8535,2:'Con Heridos',2:Con Heridos,,1
8536,2:'Con Heridos',2:Con Heridos,,1
8537,1:'Solo Da̱os',1:Solo Da̱os,,0.961
8538,2:'Con Heridos',2:Con Heridos,,0.757
8539,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8540,1:'Solo Da̱os',1:Solo Da̱os,,0.776
8541,1:'Solo Da̱os',1:Solo Da̱os,,0.538
8542,1:'Solo Da̱os',1:Solo Da̱os,,0.61
8543,2:'Con Heridos',2:Con Heridos,,0.776
8544,1:'Solo Da̱os',1:Solo Da̱os,,0.951
8545,1:'Solo Da̱os',1:Solo Da̱os,,0.922
8546,1:'Solo Da̱os',1:Solo Da̱os,,0.918
8547,1:'Solo Da̱os',1:Solo Da̱os,,0.706
8548,1:'Solo Da̱os',1:Solo Da̱os,,0.904
8549,2:'Con Heridos',2:Con Heridos,,0.809
8550,2:'Con Heridos',2:Con Heridos,,0.993
8551,2:'Con Heridos',1:Solo Da̱os,+,0.553
8552,2:'Con Heridos',1:Solo Da̱os,+,0.595
8553,1:'Solo Da̱os',1:Solo Da̱os,,0.899
8554,1:'Solo Da̱os',2:Con Heridos,+,0.661
8555,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8556,1:'Solo Da̱os',1:Solo Da̱os,,0.896
8557,2:'Con Heridos',1:Solo Da̱os,+,0.825
8558,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8559,2:'Con Heridos',2:Con Heridos,,0.936
8560,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8561,2:'Con Heridos',2:Con Heridos,,1
8562,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8563,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8564,1:'Solo Da̱os',1:Solo Da̱os,,0.929
8565,1:'Solo Da̱os',1:Solo Da̱os,,0.962
8566,2:'Con Heridos',2:Con Heridos,,0.98
8567,2:'Con Heridos',2:Con Heridos,,0.797
8568,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8569,1:'Solo Da̱os',1:Solo Da̱os,,0.892
8570,1:'Solo Da̱os',1:Solo Da̱os,,0.993
8571,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8572,2:'Con Heridos',2:Con Heridos,,0.736
8573,1:'Solo Da̱os',1:Solo Da̱os,,0.948
8574,1:'Solo Da̱os',1:Solo Da̱os,,0.847
8575,1:'Solo Da̱os',1:Solo Da̱os,,0.939
8576,1:'Solo Da̱os',1:Solo Da̱os,,0.926
8577,2:'Con Heridos',2:Con Heridos,,1
8578,2:'Con Heridos',2:Con Heridos,,0.741
8579,2:'Con Heridos',1:Solo Da̱os,+,0.837
8580,2:'Con Heridos',1:Solo Da̱os,+,0.611
8581,1:'Solo Da̱os',1:Solo Da̱os,,0.758
8582,1:'Solo Da̱os',1:Solo Da̱os,,0.965
8583,1:'Solo Da̱os',1:Solo Da̱os,,0.933
8584,2:'Con Heridos',1:Solo Da̱os,+,0.847
8585,1:'Solo Da̱os',1:Solo Da̱os,,1
8586,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8587,1:'Solo Da̱os',1:Solo Da̱os,,0.958
8588,2:'Con Heridos',1:Solo Da̱os,+,0.82
8589,1:'Solo Da̱os',1:Solo Da̱os,,0.951
8590,1:'Solo Da̱os',1:Solo Da̱os,,0.778
8591,1:'Solo Da̱os',1:Solo Da̱os,,0.962
8592,2:'Con Heridos',2:Con Heridos,,0.725
8593,1:'Solo Da̱os',1:Solo Da̱os,,0.942
8594,2:'Con Heridos',1:Solo Da̱os,+,0.961
8595,1:'Solo Da̱os',1:Solo Da̱os,,0.7
8596,2:'Con Heridos',2:Con Heridos,,1
8597,1:'Solo Da̱os',2:Con Heridos,+,0.563
8598,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8599,1:'Solo Da̱os',1:Solo Da̱os,,0.579
8600,1:'Solo Da̱os',1:Solo Da̱os,,1
8601,1:'Solo Da̱os',1:Solo Da̱os,,0.941
8602,1:'Solo Da̱os',1:Solo Da̱os,,0.648
8603,2:'Con Heridos',2:Con Heridos,,0.779
8604,1:'Solo Da̱os',1:Solo Da̱os,,0.874
8605,1:'Solo Da̱os',1:Solo Da̱os,,0.863
8606,1:'Solo Da̱os',2:Con Heridos,+,0.544
8607,2:'Con Heridos',2:Con Heridos,,1
8608,2:'Con Heridos',2:Con Heridos,,0.604
8609,2:'Con Heridos',1:Solo Da̱os,+,0.582
8610,1:'Solo Da̱os',1:Solo Da̱os,,0.822
8611,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8612,1:'Solo Da̱os',1:Solo Da̱os,,0.941
8613,2:'Con Heridos',2:Con Heridos,,0.989
8614,2:'Con Heridos',2:Con Heridos,,0.94
8615,2:'Con Heridos',2:Con Heridos,,0.719
8616,2:'Con Heridos',1:Solo Da̱os,+,0.791
8617,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8618,2:'Con Heridos',2:Con Heridos,,0.58
8619,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8620,1:'Solo Da̱os',1:Solo Da̱os,,0.719
8621,2:'Con Heridos',2:Con Heridos,,0.648
8622,1:'Solo Da̱os',1:Solo Da̱os,,0.903
8623,1:'Solo Da̱os',1:Solo Da̱os,,0.933
8624,1:'Solo Da̱os',1:Solo Da̱os,,0.877
8625,2:'Con Heridos',1:Solo Da̱os,+,0.929
8626,2:'Con Heridos',1:Solo Da̱os,+,0.796
8627,2:'Con Heridos',2:Con Heridos,,0.683
8628,2:'Con Heridos',1:Solo Da̱os,+,0.593
8629,1:'Solo Da̱os',1:Solo Da̱os,,1
8630,1:'Solo Da̱os',1:Solo Da̱os,,0.843
8631,2:'Con Heridos',2:Con Heridos,,0.727
8632,1:'Solo Da̱os',1:Solo Da̱os,,0.958
8633,1:'Solo Da̱os',1:Solo Da̱os,,0.759
8634,1:'Solo Da̱os',1:Solo Da̱os,,0.931
8635,1:'Solo Da̱os',1:Solo Da̱os,,0.917
8636,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8637,2:'Con Heridos',2:Con Heridos,,1
8638,1:'Solo Da̱os',1:Solo Da̱os,,0.942
8639,2:'Con Heridos',2:Con Heridos,,0.805
8640,1:'Solo Da̱os',1:Solo Da̱os,,0.93
8641,1:'Solo Da̱os',1:Solo Da̱os,,0.933
8642,1:'Solo Da̱os',1:Solo Da̱os,,0.867
8643,1:'Solo Da̱os',1:Solo Da̱os,,0.923
8644,1:'Solo Da̱os',1:Solo Da̱os,,0.917
8645,1:'Solo Da̱os',1:Solo Da̱os,,0.93
8646,1:'Solo Da̱os',1:Solo Da̱os,,0.939
8647,1:'Solo Da̱os',1:Solo Da̱os,,0.91
8648,2:'Con Heridos',2:Con Heridos,,1
8649,2:'Con Heridos',2:Con Heridos,,1
8650,2:'Con Heridos',1:Solo Da̱os,+,0.981
8651,2:'Con Heridos',2:Con Heridos,,0.446
8652,1:'Solo Da̱os',1:Solo Da̱os,,0.942
8653,1:'Solo Da̱os',1:Solo Da̱os,,0.856
8654,2:'Con Heridos',2:Con Heridos,,0.685
8655,2:'Con Heridos',2:Con Heridos,,0.779
8656,2:'Con Heridos',1:Solo Da̱os,+,0.774
8657,1:'Solo Da̱os',1:Solo Da̱os,,0.692
8658,1:'Solo Da̱os',1:Solo Da̱os,,0.933
8659,2:'Con Heridos',1:Solo Da̱os,+,0.663
8660,1:'Solo Da̱os',1:Solo Da̱os,,0.916
8661,2:'Con Heridos',2:Con Heridos,,0.544
8662,1:'Solo Da̱os',1:Solo Da̱os,,0.872
8663,2:'Con Heridos',2:Con Heridos,,0.799
8664,1:'Solo Da̱os',1:Solo Da̱os,,0.825
8665,1:'Solo Da̱os',1:Solo Da̱os,,0.922
8666,1:'Solo Da̱os',1:Solo Da̱os,,0.903
8667,2:'Con Heridos',2:Con Heridos,,0.936
8668,1:'Solo Da̱os',1:Solo Da̱os,,1
8669,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8670,1:'Solo Da̱os',1:Solo Da̱os,,0.906
8671,2:'Con Heridos',1:Solo Da̱os,+,0.94
8672,2:'Con Heridos',2:Con Heridos,,0.88
8673,1:'Solo Da̱os',1:Solo Da̱os,,0.942
8674,1:'Solo Da̱os',1:Solo Da̱os,,0.942
8675,1:'Solo Da̱os',1:Solo Da̱os,,0.942
8676,1:'Solo Da̱os',1:Solo Da̱os,,0.946
8677,1:'Solo Da̱os',1:Solo Da̱os,,1
8678,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8679,2:'Con Heridos',1:Solo Da̱os,+,0.922
8680,1:'Solo Da̱os',1:Solo Da̱os,,0.945
8681,2:'Con Heridos',1:Solo Da̱os,+,0.577
8682,1:'Solo Da̱os',1:Solo Da̱os,,0.711
8683,1:'Solo Da̱os',1:Solo Da̱os,,0.904
8684,2:'Con Heridos',1:Solo Da̱os,+,0.734
8685,1:'Solo Da̱os',1:Solo Da̱os,,0.953
8686,2:'Con Heridos',2:Con Heridos,,0.833
8687,2:'Con Heridos',2:Con Heridos,,0.784
8688,2:'Con Heridos',2:Con Heridos,,0.531
8689,1:'Solo Da̱os',1:Solo Da̱os,,0.867
8690,1:'Solo Da̱os',1:Solo Da̱os,,0.995
8691,1:'Solo Da̱os',1:Solo Da̱os,,0.788
8692,2:'Con Heridos',2:Con Heridos,,0.948
8693,1:'Solo Da̱os',1:Solo Da̱os,,0.928
8694,1:'Solo Da̱os',1:Solo Da̱os,,0.931
8695,2:'Con Heridos',2:Con Heridos,,1
8696,1:'Solo Da̱os',1:Solo Da̱os,,0.936
8697,1:'Solo Da̱os',1:Solo Da̱os,,0.78
8698,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8699,1:'Solo Da̱os',1:Solo Da̱os,,0.91
8700,1:'Solo Da̱os',1:Solo Da̱os,,0.925
8701,1:'Solo Da̱os',1:Solo Da̱os,,0.928
8702,1:'Solo Da̱os',1:Solo Da̱os,,0.875
8703,1:'Solo Da̱os',1:Solo Da̱os,,0.838
8704,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8705,1:'Solo Da̱os',1:Solo Da̱os,,0.84
8706,1:'Solo Da̱os',1:Solo Da̱os,,0.961
8707,1:'Solo Da̱os',1:Solo Da̱os,,0.823
8708,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8709,2:'Con Heridos',2:Con Heridos,,0.583
8710,2:'Con Heridos',1:Solo Da̱os,+,0.988
8711,1:'Solo Da̱os',1:Solo Da̱os,,0.83
8712,1:'Solo Da̱os',1:Solo Da̱os,,0.96
8713,2:'Con Heridos',1:Solo Da̱os,+,0.539
8714,1:'Solo Da̱os',1:Solo Da̱os,,0.857
8715,1:'Solo Da̱os',1:Solo Da̱os,,0.961
8716,2:'Con Heridos',2:Con Heridos,,0.504
8717,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8718,1:'Solo Da̱os',1:Solo Da̱os,,0.526
8719,2:'Con Heridos',1:Solo Da̱os,+,0.722
8720,1:'Solo Da̱os',1:Solo Da̱os,,0.814
8721,2:'Con Heridos',1:Solo Da̱os,+,0.539
8722,1:'Solo Da̱os',1:Solo Da̱os,,0.772
8723,1:'Solo Da̱os',1:Solo Da̱os,,0.806
8724,1:'Solo Da̱os',1:Solo Da̱os,,0.936
8725,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8726,1:'Solo Da̱os',1:Solo Da̱os,,0.929
8727,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8728,1:'Solo Da̱os',1:Solo Da̱os,,0.957
8729,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8730,2:'Con Heridos',2:Con Heridos,,0.798
8731,1:'Solo Da̱os',1:Solo Da̱os,,0.934
8732,2:'Con Heridos',1:Solo Da̱os,+,0.655
8733,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8734,1:'Solo Da̱os',1:Solo Da̱os,,0.903
8735,1:'Solo Da̱os',1:Solo Da̱os,,0.823
8736,2:'Con Heridos',1:Solo Da̱os,+,0.61
8737,2:'Con Heridos',1:Solo Da̱os,+,0.481
8738,1:'Solo Da̱os',1:Solo Da̱os,,0.857
8739,1:'Solo Da̱os',1:Solo Da̱os,,1
8740,1:'Solo Da̱os',1:Solo Da̱os,,0.931
8741,1:'Solo Da̱os',1:Solo Da̱os,,0.698
8742,2:'Con Heridos',1:Solo Da̱os,+,0.875
8743,2:'Con Heridos',2:Con Heridos,,0.674
8744,1:'Solo Da̱os',1:Solo Da̱os,,0.838
8745,1:'Solo Da̱os',1:Solo Da̱os,,0.853
8746,1:'Solo Da̱os',1:Solo Da̱os,,0.914
8747,1:'Solo Da̱os',1:Solo Da̱os,,0.687
8748,1:'Solo Da̱os',1:Solo Da̱os,,0.957
8749,2:'Con Heridos',1:Solo Da̱os,+,0.91
8750,1:'Solo Da̱os',1:Solo Da̱os,,0.948
8751,2:'Con Heridos',2:Con Heridos,,1
8752,2:'Con Heridos',2:Con Heridos,,0.737
8753,2:'Con Heridos',1:Solo Da̱os,+,0.652
8754,2:'Con Heridos',2:Con Heridos,,0.995
8755,1:'Solo Da̱os',1:Solo Da̱os,,0.845
8756,1:'Solo Da̱os',1:Solo Da̱os,,0.96
8757,2:'Con Heridos',2:Con Heridos,,0.855
8758,1:'Solo Da̱os',1:Solo Da̱os,,0.867
8759,1:'Solo Da̱os',2:Con Heridos,+,0.756
8760,1:'Solo Da̱os',1:Solo Da̱os,,0.818
8761,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8762,1:'Solo Da̱os',1:Solo Da̱os,,0.645
8763,2:'Con Heridos',1:Solo Da̱os,+,0.54
8764,1:'Solo Da̱os',1:Solo Da̱os,,0.825
8765,1:'Solo Da̱os',1:Solo Da̱os,,0.906
8766,1:'Solo Da̱os',1:Solo Da̱os,,0.865
8767,2:'Con Heridos',2:Con Heridos,,1
8768,1:'Solo Da̱os',1:Solo Da̱os,,0.946
8769,1:'Solo Da̱os',1:Solo Da̱os,,0.889
8770,1:'Solo Da̱os',1:Solo Da̱os,,0.955
8771,1:'Solo Da̱os',1:Solo Da̱os,,0.958
8772,2:'Con Heridos',1:Solo Da̱os,+,0.512
8773,2:'Con Heridos',2:Con Heridos,,0.526
8774,1:'Solo Da̱os',1:Solo Da̱os,,0.507
8775,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8776,1:'Solo Da̱os',2:Con Heridos,+,0.876
8777,1:'Solo Da̱os',2:Con Heridos,+,0.91
8778,2:'Con Heridos',1:Solo Da̱os,+,0.927
8779,1:'Solo Da̱os',1:Solo Da̱os,,0.998
8780,1:'Solo Da̱os',1:Solo Da̱os,,0.728
8781,1:'Solo Da̱os',1:Solo Da̱os,,0.911
8782,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8783,2:'Con Heridos',1:Solo Da̱os,+,0.9
8784,2:'Con Heridos',1:Solo Da̱os,+,0.906
8785,1:'Solo Da̱os',1:Solo Da̱os,,0.906
8786,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8787,1:'Solo Da̱os',2:Con Heridos,+,0.502
8788,1:'Solo Da̱os',1:Solo Da̱os,,0.88
8789,2:'Con Heridos',2:Con Heridos,,0.617
8790,1:'Solo Da̱os',1:Solo Da̱os,,0.8
8791,2:'Con Heridos',1:Solo Da̱os,+,0.692
8792,2:'Con Heridos',1:Solo Da̱os,+,0.511
8793,1:'Solo Da̱os',1:Solo Da̱os,,0.957
8794,1:'Solo Da̱os',1:Solo Da̱os,,0.835
8795,1:'Solo Da̱os',1:Solo Da̱os,,0.883
8796,2:'Con Heridos',2:Con Heridos,,0.97
8797,1:'Solo Da̱os',1:Solo Da̱os,,0.93
8798,1:'Solo Da̱os',1:Solo Da̱os,,0.528
8799,2:'Con Heridos',1:Solo Da̱os,+,0.571
8800,2:'Con Heridos',1:Solo Da̱os,+,0.96
8801,2:'Con Heridos',2:Con Heridos,,0.588
8802,1:'Solo Da̱os',1:Solo Da̱os,,0.931
8803,1:'Solo Da̱os',1:Solo Da̱os,,0.961
8804,2:'Con Heridos',2:Con Heridos,,0.97
8805,1:'Solo Da̱os',2:Con Heridos,+,0.915
8806,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8807,1:'Solo Da̱os',2:Con Heridos,+,0.762
8808,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8809,1:'Solo Da̱os',2:Con Heridos,+,0.522
8810,1:'Solo Da̱os',1:Solo Da̱os,,0.947
8811,2:'Con Heridos',2:Con Heridos,,0.567
8812,1:'Solo Da̱os',1:Solo Da̱os,,0.888
8813,1:'Solo Da̱os',1:Solo Da̱os,,0.864
8814,1:'Solo Da̱os',1:Solo Da̱os,,0.928
8815,1:'Solo Da̱os',1:Solo Da̱os,,0.931
8816,2:'Con Heridos',2:Con Heridos,,0.974
8817,1:'Solo Da̱os',2:Con Heridos,+,0.742
8818,2:'Con Heridos',2:Con Heridos,,0.983
8819,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8820,2:'Con Heridos',2:Con Heridos,,1
8821,1:'Solo Da̱os',1:Solo Da̱os,,0.932
8822,1:'Solo Da̱os',1:Solo Da̱os,,0.944
8823,1:'Solo Da̱os',1:Solo Da̱os,,0.931
8824,2:'Con Heridos',1:Solo Da̱os,+,0.947
8825,1:'Solo Da̱os',1:Solo Da̱os,,0.943
8826,2:'Con Heridos',2:Con Heridos,,0.674
8827,2:'Con Heridos',2:Con Heridos,,0.854
8828,1:'Solo Da̱os',1:Solo Da̱os,,0.91
8829,2:'Con Heridos',2:Con Heridos,,0.501
8830,1:'Solo Da̱os',1:Solo Da̱os,,0.819
8831,2:'Con Heridos',2:Con Heridos,,0.659
8832,2:'Con Heridos',1:Solo Da̱os,+,1
8833,1:'Solo Da̱os',1:Solo Da̱os,,0.812
8834,1:'Solo Da̱os',1:Solo Da̱os,,0.886
8835,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8836,1:'Solo Da̱os',1:Solo Da̱os,,0.951
8837,1:'Solo Da̱os',1:Solo Da̱os,,0.61
8838,2:'Con Heridos',2:Con Heridos,,0.983
8839,2:'Con Heridos',2:Con Heridos,,1
8840,2:'Con Heridos',1:Solo Da̱os,+,0.64
8841,1:'Solo Da̱os',1:Solo Da̱os,,0.946
8842,1:'Solo Da̱os',1:Solo Da̱os,,0.948
8843,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8844,1:'Solo Da̱os',1:Solo Da̱os,,0.844
8845,1:'Solo Da̱os',1:Solo Da̱os,,0.951
8846,1:'Solo Da̱os',1:Solo Da̱os,,0.934
8847,2:'Con Heridos',2:Con Heridos,,0.97
8848,1:'Solo Da̱os',1:Solo Da̱os,,0.92
8849,1:'Solo Da̱os',1:Solo Da̱os,,0.994
8850,1:'Solo Da̱os',1:Solo Da̱os,,0.875
8851,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8852,2:'Con Heridos',2:Con Heridos,,0.506
8853,1:'Solo Da̱os',1:Solo Da̱os,,1
8854,1:'Solo Da̱os',1:Solo Da̱os,,0.722
8855,2:'Con Heridos',2:Con Heridos,,0.736
8856,1:'Solo Da̱os',1:Solo Da̱os,,0.904
8857,1:'Solo Da̱os',1:Solo Da̱os,,0.939
8858,1:'Solo Da̱os',1:Solo Da̱os,,0.924
8859,1:'Solo Da̱os',1:Solo Da̱os,,0.927
8860,2:'Con Heridos',1:Solo Da̱os,+,0.619
8861,1:'Solo Da̱os',1:Solo Da̱os,,0.626
8862,1:'Solo Da̱os',1:Solo Da̱os,,0.94
8863,2:'Con Heridos',2:Con Heridos,,0.499
8864,2:'Con Heridos',2:Con Heridos,,0.778
8865,2:'Con Heridos',2:Con Heridos,,0.866
