=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     df_sin_m-weka.filters.unsupervised.attribute.Remove-R2
Instances:    325958
Attributes:   12
              HORA
              CHOQUE_CON
              TIPO LUGAR
              GRAVEDAD
              TIPO PERSONA
              EDAD
              SEXO
              LOCALIDAD
              LATITUD
              LONGITUD
              PERSONAS IMPLICADAS
              DIA_SEMANA
Test mode:    split 80.0% train, remainder test

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 92.47 seconds


=== Classifier model for training split (260766 instances) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities
=== Predictions on test split ===

inst#,actual,predicted,error,prediction
41875,2:'Solo Da̱os',2:Solo Da̱os,,0.85
41876,2:'Solo Da̱os',1:Con Heridos,+,0.608
41877,1:'Con Heridos',1:Con Heridos,,0.99
41878,1:'Con Heridos',1:Con Heridos,,0.608
41879,2:'Solo Da̱os',2:Solo Da̱os,,0.88
41880,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41881,2:'Solo Da̱os',2:Solo Da̱os,,0.94
41882,2:'Solo Da̱os',1:Con Heridos,+,0.66
41883,2:'Solo Da̱os',2:Solo Da̱os,,1
41884,1:'Con Heridos',1:Con Heridos,,0.79
41885,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41886,1:'Con Heridos',1:Con Heridos,,1
41887,2:'Solo Da̱os',2:Solo Da̱os,,0.93
41888,2:'Solo Da̱os',2:Solo Da̱os,,0.79
41889,1:'Con Heridos',2:Solo Da̱os,+,0.96
41890,2:'Solo Da̱os',2:Solo Da̱os,,0.97
41891,1:'Con Heridos',1:Con Heridos,,0.93
41892,1:'Con Heridos',1:Con Heridos,,1
41893,2:'Solo Da̱os',2:Solo Da̱os,,0.98
41894,2:'Solo Da̱os',2:Solo Da̱os,,0.896
41895,1:'Con Heridos',2:Solo Da̱os,+,0.73
41896,2:'Solo Da̱os',2:Solo Da̱os,,0.93
41897,1:'Con Heridos',1:Con Heridos,,0.639
41898,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41899,1:'Con Heridos',1:Con Heridos,,0.958
41900,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41901,2:'Solo Da̱os',2:Solo Da̱os,,0.996
41902,1:'Con Heridos',1:Con Heridos,,0.95
41903,1:'Con Heridos',2:Solo Da̱os,+,0.758
41904,2:'Solo Da̱os',2:Solo Da̱os,,0.971
41905,1:'Con Heridos',1:Con Heridos,,0.72
41906,2:'Solo Da̱os',2:Solo Da̱os,,0.85
41907,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41908,1:'Con Heridos',2:Solo Da̱os,+,0.98
41909,2:'Solo Da̱os',2:Solo Da̱os,,0.979
41910,2:'Solo Da̱os',2:Solo Da̱os,,0.97
41911,2:'Solo Da̱os',2:Solo Da̱os,,0.76
41912,1:'Con Heridos',1:Con Heridos,,1
41913,1:'Con Heridos',1:Con Heridos,,1
41914,1:'Con Heridos',2:Solo Da̱os,+,0.995
41915,2:'Solo Da̱os',2:Solo Da̱os,,0.68
41916,2:'Solo Da̱os',2:Solo Da̱os,,0.72
41917,2:'Solo Da̱os',2:Solo Da̱os,,0.96
41918,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41919,2:'Solo Da̱os',1:Con Heridos,+,0.74
41920,2:'Solo Da̱os',2:Solo Da̱os,,0.95
41921,2:'Solo Da̱os',2:Solo Da̱os,,0.87
41922,2:'Solo Da̱os',2:Solo Da̱os,,1
41923,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41924,1:'Con Heridos',1:Con Heridos,,1
41925,2:'Solo Da̱os',2:Solo Da̱os,,0.97
41926,2:'Solo Da̱os',2:Solo Da̱os,,0.91
41927,2:'Solo Da̱os',2:Solo Da̱os,,0.94
41928,1:'Con Heridos',2:Solo Da̱os,+,0.503
41929,2:'Solo Da̱os',2:Solo Da̱os,,1
41930,1:'Con Heridos',1:Con Heridos,,0.562
41931,2:'Solo Da̱os',2:Solo Da̱os,,0.84
41932,2:'Solo Da̱os',2:Solo Da̱os,,0.93
41933,1:'Con Heridos',1:Con Heridos,,0.93
41934,2:'Solo Da̱os',2:Solo Da̱os,,0.61
41935,2:'Solo Da̱os',2:Solo Da̱os,,0.838
41936,1:'Con Heridos',1:Con Heridos,,0.54
41937,2:'Solo Da̱os',2:Solo Da̱os,,1
41938,2:'Solo Da̱os',2:Solo Da̱os,,1
41939,2:'Solo Da̱os',2:Solo Da̱os,,0.79
41940,1:'Con Heridos',2:Solo Da̱os,+,0.539
41941,2:'Solo Da̱os',2:Solo Da̱os,,0.558
41942,2:'Solo Da̱os',2:Solo Da̱os,,0.96
41943,1:'Con Heridos',2:Solo Da̱os,+,0.72
41944,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41945,3:'Con Muertos',3:Con Muertos,,0.68
41946,2:'Solo Da̱os',2:Solo Da̱os,,0.972
41947,2:'Solo Da̱os',2:Solo Da̱os,,0.94
41948,2:'Solo Da̱os',2:Solo Da̱os,,0.92
41949,1:'Con Heridos',2:Solo Da̱os,+,0.94
41950,1:'Con Heridos',1:Con Heridos,,0.86
41951,2:'Solo Da̱os',2:Solo Da̱os,,0.92
41952,2:'Solo Da̱os',2:Solo Da̱os,,0.93
41953,1:'Con Heridos',2:Solo Da̱os,+,0.91
41954,1:'Con Heridos',2:Solo Da̱os,+,0.686
41955,2:'Solo Da̱os',2:Solo Da̱os,,1
41956,1:'Con Heridos',1:Con Heridos,,0.979
41957,2:'Solo Da̱os',2:Solo Da̱os,,0.84
41958,2:'Solo Da̱os',2:Solo Da̱os,,1
41959,1:'Con Heridos',1:Con Heridos,,0.64
41960,2:'Solo Da̱os',2:Solo Da̱os,,0.76
41961,2:'Solo Da̱os',2:Solo Da̱os,,1
41962,1:'Con Heridos',1:Con Heridos,,0.89
41963,2:'Solo Da̱os',2:Solo Da̱os,,0.83
41964,2:'Solo Da̱os',2:Solo Da̱os,,0.96
41965,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41966,2:'Solo Da̱os',2:Solo Da̱os,,0.844
41967,2:'Solo Da̱os',2:Solo Da̱os,,0.79
41968,2:'Solo Da̱os',2:Solo Da̱os,,1
41969,2:'Solo Da̱os',2:Solo Da̱os,,0.7
41970,2:'Solo Da̱os',2:Solo Da̱os,,0.94
41971,2:'Solo Da̱os',2:Solo Da̱os,,0.86
41972,2:'Solo Da̱os',2:Solo Da̱os,,0.968
41973,1:'Con Heridos',2:Solo Da̱os,+,0.521
41974,2:'Solo Da̱os',2:Solo Da̱os,,1
41975,2:'Solo Da̱os',2:Solo Da̱os,,1
41976,2:'Solo Da̱os',2:Solo Da̱os,,0.83
41977,2:'Solo Da̱os',2:Solo Da̱os,,0.8
41978,2:'Solo Da̱os',2:Solo Da̱os,,0.72
41979,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41980,2:'Solo Da̱os',2:Solo Da̱os,,1
41981,1:'Con Heridos',2:Solo Da̱os,+,0.64
41982,1:'Con Heridos',1:Con Heridos,,0.69
41983,2:'Solo Da̱os',2:Solo Da̱os,,0.85
41984,2:'Solo Da̱os',2:Solo Da̱os,,0.97
41985,1:'Con Heridos',2:Solo Da̱os,+,0.96
41986,1:'Con Heridos',1:Con Heridos,,1
41987,1:'Con Heridos',1:Con Heridos,,0.65
41988,2:'Solo Da̱os',2:Solo Da̱os,,0.775
41989,2:'Solo Da̱os',2:Solo Da̱os,,0.98
41990,2:'Solo Da̱os',2:Solo Da̱os,,0.999
41991,2:'Solo Da̱os',2:Solo Da̱os,,0.989
41992,2:'Solo Da̱os',2:Solo Da̱os,,0.7
41993,2:'Solo Da̱os',2:Solo Da̱os,,0.88
41994,2:'Solo Da̱os',1:Con Heridos,+,0.896
41995,2:'Solo Da̱os',2:Solo Da̱os,,0.9
41996,2:'Solo Da̱os',2:Solo Da̱os,,0.99
41997,1:'Con Heridos',2:Solo Da̱os,+,0.851
41998,2:'Solo Da̱os',2:Solo Da̱os,,0.93
41999,2:'Solo Da̱os',1:Con Heridos,+,0.54
42000,2:'Solo Da̱os',2:Solo Da̱os,,0.85
42001,1:'Con Heridos',1:Con Heridos,,0.87
42002,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42003,2:'Solo Da̱os',2:Solo Da̱os,,0.819
42004,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42005,2:'Solo Da̱os',2:Solo Da̱os,,0.53
42006,2:'Solo Da̱os',2:Solo Da̱os,,0.8
42007,1:'Con Heridos',1:Con Heridos,,0.99
42008,2:'Solo Da̱os',1:Con Heridos,+,0.571
42009,2:'Solo Da̱os',2:Solo Da̱os,,0.87
42010,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42011,2:'Solo Da̱os',2:Solo Da̱os,,0.84
42012,1:'Con Heridos',2:Solo Da̱os,+,0.67
42013,2:'Solo Da̱os',2:Solo Da̱os,,0.85
42014,2:'Solo Da̱os',2:Solo Da̱os,,0.978
42015,2:'Solo Da̱os',2:Solo Da̱os,,0.95
42016,2:'Solo Da̱os',2:Solo Da̱os,,0.83
42017,2:'Solo Da̱os',2:Solo Da̱os,,0.939
42018,2:'Solo Da̱os',2:Solo Da̱os,,0.988
42019,2:'Solo Da̱os',2:Solo Da̱os,,0.84
42020,2:'Solo Da̱os',2:Solo Da̱os,,0.91
42021,3:'Con Muertos',3:Con Muertos,,0.99
42022,2:'Solo Da̱os',2:Solo Da̱os,,0.92
42023,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42024,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42025,2:'Solo Da̱os',2:Solo Da̱os,,1
42026,2:'Solo Da̱os',2:Solo Da̱os,,0.776
42027,2:'Solo Da̱os',2:Solo Da̱os,,0.86
42028,2:'Solo Da̱os',2:Solo Da̱os,,1
42029,2:'Solo Da̱os',2:Solo Da̱os,,1
42030,1:'Con Heridos',1:Con Heridos,,0.99
42031,2:'Solo Da̱os',2:Solo Da̱os,,1
42032,1:'Con Heridos',1:Con Heridos,,0.591
42033,2:'Solo Da̱os',2:Solo Da̱os,,1
42034,1:'Con Heridos',1:Con Heridos,,0.954
42035,2:'Solo Da̱os',2:Solo Da̱os,,0.84
42036,2:'Solo Da̱os',2:Solo Da̱os,,0.93
42037,1:'Con Heridos',1:Con Heridos,,0.981
42038,2:'Solo Da̱os',2:Solo Da̱os,,0.9
42039,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42040,2:'Solo Da̱os',2:Solo Da̱os,,0.87
42041,2:'Solo Da̱os',2:Solo Da̱os,,0.92
42042,1:'Con Heridos',1:Con Heridos,,0.724
42043,3:'Con Muertos',1:Con Heridos,+,1
42044,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42045,2:'Solo Da̱os',2:Solo Da̱os,,0.71
42046,2:'Solo Da̱os',2:Solo Da̱os,,0.88
42047,3:'Con Muertos',3:Con Muertos,,0.71
42048,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42049,1:'Con Heridos',1:Con Heridos,,0.86
42050,2:'Solo Da̱os',2:Solo Da̱os,,0.91
42051,1:'Con Heridos',2:Solo Da̱os,+,0.87
42052,2:'Solo Da̱os',2:Solo Da̱os,,0.91
42053,2:'Solo Da̱os',2:Solo Da̱os,,0.88
42054,2:'Solo Da̱os',2:Solo Da̱os,,0.94
42055,2:'Solo Da̱os',2:Solo Da̱os,,0.93
42056,1:'Con Heridos',1:Con Heridos,,0.99
42057,2:'Solo Da̱os',2:Solo Da̱os,,0.95
42058,2:'Solo Da̱os',2:Solo Da̱os,,0.677
42059,1:'Con Heridos',1:Con Heridos,,1
42060,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42061,2:'Solo Da̱os',2:Solo Da̱os,,0.92
42062,2:'Solo Da̱os',2:Solo Da̱os,,0.6
42063,2:'Solo Da̱os',2:Solo Da̱os,,0.806
42064,2:'Solo Da̱os',2:Solo Da̱os,,1
42065,2:'Solo Da̱os',2:Solo Da̱os,,0.95
42066,2:'Solo Da̱os',1:Con Heridos,+,0.7
42067,2:'Solo Da̱os',2:Solo Da̱os,,0.96
42068,1:'Con Heridos',1:Con Heridos,,1
42069,1:'Con Heridos',1:Con Heridos,,0.92
42070,1:'Con Heridos',1:Con Heridos,,0.89
42071,1:'Con Heridos',1:Con Heridos,,0.98
42072,2:'Solo Da̱os',2:Solo Da̱os,,0.76
42073,1:'Con Heridos',1:Con Heridos,,0.99
42074,2:'Solo Da̱os',2:Solo Da̱os,,0.93
42075,1:'Con Heridos',1:Con Heridos,,0.96
42076,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42077,2:'Solo Da̱os',2:Solo Da̱os,,0.78
42078,1:'Con Heridos',2:Solo Da̱os,+,0.69
42079,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42080,1:'Con Heridos',1:Con Heridos,,0.99
42081,2:'Solo Da̱os',2:Solo Da̱os,,0.91
42082,1:'Con Heridos',1:Con Heridos,,0.728
42083,1:'Con Heridos',2:Solo Da̱os,+,0.87
42084,2:'Solo Da̱os',2:Solo Da̱os,,0.81
42085,2:'Solo Da̱os',2:Solo Da̱os,,0.84
42086,2:'Solo Da̱os',2:Solo Da̱os,,1
42087,2:'Solo Da̱os',2:Solo Da̱os,,0.79
42088,2:'Solo Da̱os',2:Solo Da̱os,,0.96
42089,2:'Solo Da̱os',2:Solo Da̱os,,0.81
42090,2:'Solo Da̱os',2:Solo Da̱os,,0.89
42091,1:'Con Heridos',1:Con Heridos,,0.835
42092,2:'Solo Da̱os',2:Solo Da̱os,,1
42093,2:'Solo Da̱os',2:Solo Da̱os,,0.52
42094,1:'Con Heridos',1:Con Heridos,,0.62
42095,2:'Solo Da̱os',2:Solo Da̱os,,0.86
42096,1:'Con Heridos',1:Con Heridos,,0.987
42097,2:'Solo Da̱os',2:Solo Da̱os,,1
42098,2:'Solo Da̱os',2:Solo Da̱os,,0.72
42099,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42100,1:'Con Heridos',1:Con Heridos,,1
42101,1:'Con Heridos',1:Con Heridos,,0.91
42102,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42103,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42104,2:'Solo Da̱os',2:Solo Da̱os,,1
42105,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42106,2:'Solo Da̱os',2:Solo Da̱os,,0.79
42107,1:'Con Heridos',1:Con Heridos,,0.696
42108,2:'Solo Da̱os',1:Con Heridos,+,0.95
42109,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42110,2:'Solo Da̱os',2:Solo Da̱os,,0.94
42111,2:'Solo Da̱os',1:Con Heridos,+,0.54
42112,1:'Con Heridos',1:Con Heridos,,0.79
42113,2:'Solo Da̱os',2:Solo Da̱os,,1
42114,2:'Solo Da̱os',2:Solo Da̱os,,0.62
42115,2:'Solo Da̱os',2:Solo Da̱os,,0.9
42116,2:'Solo Da̱os',2:Solo Da̱os,,0.9
42117,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42118,2:'Solo Da̱os',2:Solo Da̱os,,0.93
42119,1:'Con Heridos',1:Con Heridos,,0.793
42120,2:'Solo Da̱os',1:Con Heridos,+,0.55
42121,1:'Con Heridos',2:Solo Da̱os,+,0.96
42122,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42123,2:'Solo Da̱os',2:Solo Da̱os,,0.9
42124,1:'Con Heridos',1:Con Heridos,,0.62
42125,1:'Con Heridos',1:Con Heridos,,0.95
42126,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42127,1:'Con Heridos',1:Con Heridos,,0.84
42128,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42129,1:'Con Heridos',2:Solo Da̱os,+,0.9
42130,2:'Solo Da̱os',1:Con Heridos,+,0.92
42131,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42132,2:'Solo Da̱os',2:Solo Da̱os,,0.91
42133,1:'Con Heridos',1:Con Heridos,,0.97
42134,2:'Solo Da̱os',2:Solo Da̱os,,0.94
42135,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42136,2:'Solo Da̱os',2:Solo Da̱os,,0.8
42137,2:'Solo Da̱os',2:Solo Da̱os,,0.818
42138,2:'Solo Da̱os',2:Solo Da̱os,,0.73
42139,2:'Solo Da̱os',2:Solo Da̱os,,0.85
42140,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42141,2:'Solo Da̱os',2:Solo Da̱os,,0.989
42142,2:'Solo Da̱os',2:Solo Da̱os,,0.96
42143,1:'Con Heridos',2:Solo Da̱os,+,0.57
42144,2:'Solo Da̱os',2:Solo Da̱os,,0.85
42145,1:'Con Heridos',1:Con Heridos,,0.9
42146,2:'Solo Da̱os',2:Solo Da̱os,,0.95
42147,1:'Con Heridos',1:Con Heridos,,0.82
42148,2:'Solo Da̱os',2:Solo Da̱os,,0.735
42149,2:'Solo Da̱os',2:Solo Da̱os,,0.5
42150,1:'Con Heridos',2:Solo Da̱os,+,0.672
42151,2:'Solo Da̱os',2:Solo Da̱os,,0.95
42152,1:'Con Heridos',2:Solo Da̱os,+,0.81
42153,2:'Solo Da̱os',1:Con Heridos,+,0.6
42154,2:'Solo Da̱os',2:Solo Da̱os,,0.802
42155,1:'Con Heridos',1:Con Heridos,,0.97
42156,2:'Solo Da̱os',1:Con Heridos,+,0.82
42157,2:'Solo Da̱os',2:Solo Da̱os,,0.96
42158,1:'Con Heridos',2:Solo Da̱os,+,0.8
42159,1:'Con Heridos',2:Solo Da̱os,+,0.54
42160,2:'Solo Da̱os',2:Solo Da̱os,,0.87
42161,2:'Solo Da̱os',2:Solo Da̱os,,0.94
42162,1:'Con Heridos',1:Con Heridos,,0.77
42163,2:'Solo Da̱os',2:Solo Da̱os,,0.75
42164,2:'Solo Da̱os',2:Solo Da̱os,,1
42165,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42166,1:'Con Heridos',1:Con Heridos,,0.925
42167,1:'Con Heridos',1:Con Heridos,,0.97
42168,2:'Solo Da̱os',2:Solo Da̱os,,1
42169,2:'Solo Da̱os',2:Solo Da̱os,,0.989
42170,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42171,1:'Con Heridos',1:Con Heridos,,0.79
42172,2:'Solo Da̱os',2:Solo Da̱os,,1
42173,1:'Con Heridos',1:Con Heridos,,0.98
42174,1:'Con Heridos',2:Solo Da̱os,+,0.95
42175,2:'Solo Da̱os',2:Solo Da̱os,,0.65
42176,2:'Solo Da̱os',1:Con Heridos,+,0.719
42177,2:'Solo Da̱os',2:Solo Da̱os,,0.6
42178,2:'Solo Da̱os',2:Solo Da̱os,,0.69
42179,2:'Solo Da̱os',1:Con Heridos,+,0.86
42180,2:'Solo Da̱os',2:Solo Da̱os,,0.866
42181,2:'Solo Da̱os',2:Solo Da̱os,,0.86
42182,1:'Con Heridos',1:Con Heridos,,0.701
42183,2:'Solo Da̱os',2:Solo Da̱os,,0.989
42184,2:'Solo Da̱os',1:Con Heridos,+,0.52
42185,2:'Solo Da̱os',2:Solo Da̱os,,0.946
42186,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42187,2:'Solo Da̱os',2:Solo Da̱os,,0.88
42188,1:'Con Heridos',1:Con Heridos,,0.99
42189,2:'Solo Da̱os',2:Solo Da̱os,,0.96
42190,2:'Solo Da̱os',2:Solo Da̱os,,0.94
42191,2:'Solo Da̱os',1:Con Heridos,+,0.513
42192,3:'Con Muertos',3:Con Muertos,,0.75
42193,1:'Con Heridos',1:Con Heridos,,0.929
42194,2:'Solo Da̱os',2:Solo Da̱os,,0.92
42195,2:'Solo Da̱os',2:Solo Da̱os,,0.901
42196,2:'Solo Da̱os',2:Solo Da̱os,,0.72
42197,1:'Con Heridos',1:Con Heridos,,0.96
42198,1:'Con Heridos',2:Solo Da̱os,+,0.88
42199,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42200,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42201,2:'Solo Da̱os',2:Solo Da̱os,,1
42202,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42203,1:'Con Heridos',2:Solo Da̱os,+,0.89
42204,1:'Con Heridos',2:Solo Da̱os,+,0.91
42205,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42206,2:'Solo Da̱os',2:Solo Da̱os,,0.72
42207,2:'Solo Da̱os',2:Solo Da̱os,,1
42208,2:'Solo Da̱os',2:Solo Da̱os,,0.64
42209,1:'Con Heridos',1:Con Heridos,,0.846
42210,2:'Solo Da̱os',2:Solo Da̱os,,1
42211,2:'Solo Da̱os',2:Solo Da̱os,,0.92
42212,2:'Solo Da̱os',2:Solo Da̱os,,1
42213,1:'Con Heridos',1:Con Heridos,,0.97
42214,1:'Con Heridos',1:Con Heridos,,1
42215,2:'Solo Da̱os',2:Solo Da̱os,,0.89
42216,2:'Solo Da̱os',2:Solo Da̱os,,0.94
42217,2:'Solo Da̱os',2:Solo Da̱os,,0.9
42218,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42219,1:'Con Heridos',1:Con Heridos,,0.56
42220,1:'Con Heridos',1:Con Heridos,,0.97
42221,2:'Solo Da̱os',2:Solo Da̱os,,0.85
42222,2:'Solo Da̱os',2:Solo Da̱os,,1
42223,1:'Con Heridos',1:Con Heridos,,0.96
42224,2:'Solo Da̱os',2:Solo Da̱os,,1
42225,2:'Solo Da̱os',2:Solo Da̱os,,0.83
42226,1:'Con Heridos',2:Solo Da̱os,+,0.823
42227,1:'Con Heridos',2:Solo Da̱os,+,0.728
42228,1:'Con Heridos',1:Con Heridos,,0.542
42229,2:'Solo Da̱os',2:Solo Da̱os,,0.92
42230,1:'Con Heridos',1:Con Heridos,,0.525
42231,2:'Solo Da̱os',2:Solo Da̱os,,0.95
42232,2:'Solo Da̱os',2:Solo Da̱os,,1
42233,1:'Con Heridos',1:Con Heridos,,0.905
42234,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42235,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42236,2:'Solo Da̱os',2:Solo Da̱os,,1
42237,2:'Solo Da̱os',2:Solo Da̱os,,0.78
42238,1:'Con Heridos',1:Con Heridos,,0.821
42239,1:'Con Heridos',2:Solo Da̱os,+,1
42240,1:'Con Heridos',1:Con Heridos,,0.809
42241,1:'Con Heridos',1:Con Heridos,,0.859
42242,2:'Solo Da̱os',2:Solo Da̱os,,0.899
42243,2:'Solo Da̱os',2:Solo Da̱os,,0.87
42244,1:'Con Heridos',1:Con Heridos,,0.98
42245,2:'Solo Da̱os',2:Solo Da̱os,,0.745
42246,1:'Con Heridos',1:Con Heridos,,1
42247,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42248,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42249,2:'Solo Da̱os',2:Solo Da̱os,,0.95
42250,2:'Solo Da̱os',2:Solo Da̱os,,0.77
42251,1:'Con Heridos',1:Con Heridos,,0.77
42252,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42253,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42254,2:'Solo Da̱os',2:Solo Da̱os,,0.98
42255,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42256,1:'Con Heridos',1:Con Heridos,,0.45
42257,1:'Con Heridos',1:Con Heridos,,1
42258,1:'Con Heridos',2:Solo Da̱os,+,0.807
42259,2:'Solo Da̱os',2:Solo Da̱os,,0.9
42260,1:'Con Heridos',1:Con Heridos,,0.69
42261,2:'Solo Da̱os',2:Solo Da̱os,,0.92
42262,2:'Solo Da̱os',1:Con Heridos,+,0.638
42263,2:'Solo Da̱os',2:Solo Da̱os,,0.81
42264,2:'Solo Da̱os',2:Solo Da̱os,,0.95
42265,1:'Con Heridos',2:Solo Da̱os,+,0.813
42266,2:'Solo Da̱os',2:Solo Da̱os,,0.63
42267,2:'Solo Da̱os',2:Solo Da̱os,,0.81
42268,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42269,2:'Solo Da̱os',2:Solo Da̱os,,0.88
42270,2:'Solo Da̱os',2:Solo Da̱os,,0.99
42271,2:'Solo Da̱os',2:Solo Da̱os,,0.72
42272,1:'Con Heridos',1:Con Heridos,,1
42273,2:'Solo Da̱os',2:Solo Da̱os,,0.72
42274,2:'Solo Da̱os',2:Solo Da̱os,,0.977
42275,2:'Solo Da̱os',2:Solo Da̱os,,0.97
42276,2:'Solo Da̱os',2:Solo Da̱os,,0.6
42277,2:'Solo Da̱os',2:Solo Da̱os,,0.929
42278,1:'Con Heridos',1:Con Heridos,,0.93
42279,1:'Con Heridos',1:Con Heridos,,0.917
42280,2:'Solo Da̱os',1:Con Heridos,+,0.62
42281,2:'Solo Da̱os',2:Solo Da̱os,,0.96
42282,2:'Solo Da̱os',2:Solo Da̱os,,0.66
42283,1:'Con Heridos',1:Con Heridos,,0.808
42284,2:'Solo Da̱os',2:Solo Da̱os,,0.94
42285,1:'Con Heridos',1:Con Heridos,,0.73
42286,2:'Solo Da̱os',2:Solo Da̱os,,1
42287,1:'Con Heridos',1:Con Heridos,,0.547
42288,2:'Solo Da̱os',2:Solo Da̱os,,0.87
42289,2:'Solo Da̱os',2:Solo Da̱os,,0.79
